Book Name,Book Author,Price,URL
Peter Schlemihl:,"CRUIKSHANK, George (illus.); CHAMISSO, Adelbert von.",£850.00,https://www.peterharrington.co.uk/peter-schlemihl-119101.html
"Les Intérêts de la France mal entendus,","GOUDAR, Pierre Ange.",£850.00,https://www.peterharrington.co.uk/les-interets-de-la-france-mal-entendus-132781.html
Through Khiva to Golden Samarkand.,"CHRISTIE, Ella R.",£850.00,https://www.peterharrington.co.uk/through-khiva-to-golden-samarkand-157103.html
The Various Contrivances by which Orchids are Fertilised by Insects.,"DARWIN, Charles.",£850.00,https://www.peterharrington.co.uk/the-various-contrivances-by-which-orchids-are-fertilised-by-insects-158880.html
"Ornette Coleman in Concert, August Fifth Nineteen Hundred Sixty-eight - original Fillmore West 1968 concert poster.","COLEMAN, Ornette.",£850.00,https://www.peterharrington.co.uk/ornette-coleman-in-concert-august-fifth-nineteen-hundred-sixty-eight-original-fillmore-west-1968-concert-poster-139625.html
"A Course of Physico-Theological Lectures upon the State of the World, from the Creation to the Deluge.","MILN, Robert.",£850.00,https://www.peterharrington.co.uk/a-course-of-physico-theological-lectures-upon-the-state-of-the-world-from-the-creation-to-the-deluge-151166.html
La Pénétration Russe en Asie.,"WARTENBURG, Maximilian Graf Yorck Von; BÉGOUËN, Marcel-Paul-Henri (trans.)",£850.00,https://www.peterharrington.co.uk/la-pe-ne-tration-russe-en-asie-146454.html
Investigations in Currency and Finance.,"JEVONS, W. Stanley.",£850.00,https://www.peterharrington.co.uk/investigations-in-currency-and-finance-149558.html
"Histoire des progrès de la la chûte de l'empire de Mysore, sous les règnes d'Hyder-Aly et Tippoo-Saïb;","MICHAUD, Joseph François.",£850.00,https://www.peterharrington.co.uk/histoire-des-progres-de-la-la-chute-de-l-empire-de-mysore-sous-les-regnes-d-hyder-aly-et-tippoo-saib-122365.html
"With the Kurram Field Force, 1878-79.","COLQUHOUN, James Andrew Sutherland, Major.",£850.00,https://www.peterharrington.co.uk/with-the-kurram-field-force-1878-79-127107.html
"Advices from Parnassus, in two centuries.","BOCCALINI, Traiano.",£850.00,https://www.peterharrington.co.uk/advices-from-parnassus-in-two-centuries-116409.html
Staffrider. Volume 1 number 1.,"COETZEE, J. M. (contrib.)",£850.00,https://www.peterharrington.co.uk/staffrider-volume-1-number-1-107876.html
Hand-book to the Cotton Cultivation in the Madras Presidency:,"WHEELER, James Talboys.",£850.00,https://www.peterharrington.co.uk/hand-book-to-the-cotton-cultivation-in-the-madras-presidency-96950.html
I am Here to Build Jurrosolom.,"CHILDISH, Billy.",£850.00,https://www.peterharrington.co.uk/catalog/product/view/id/33752/s/i-am-here-to-build-jurrosolom-82281/category/5/
Sahel. L'Homme en detresse.,"SALGADO, Sebastião.",£850.00,https://www.peterharrington.co.uk/sahel-l-homme-en-detresse-162697.html
"A Supplement to the London Journal Of March 25, 1721; being The State of the Case Relation to the Surrender of Mr. Knight, Farther Considered.",SOUTH SEA BUBBLE.,£850.00,https://www.peterharrington.co.uk/a-supplement-to-the-london-journal-of-march-25-1721-being-the-state-of-the-case-relation-to-the-surrender-of-mr-knight-farther-considered-137741.html
Det Hemmelighetsfulle Arabia. (Secret Arabia.),"SEJERSTED, Georg Wasmuth.",£850.00,https://www.peterharrington.co.uk/det-hemmelighetsfulle-arabia-secret-arabia-151853.html
La Pénétration Russe en Asie.,"WARTENBURG, Maximilian Graf Yorck Von; BÉGOUËN, Marcel-Paul-Henri (trans.)",£850.00,https://www.peterharrington.co.uk/la-pe-ne-tration-russe-en-asie-146454.html
Investigations in Currency and Finance.,"JEVONS, W. Stanley.",£850.00,https://www.peterharrington.co.uk/investigations-in-currency-and-finance-149558.html
"Histoire des progrès de la la chûte de l'empire de Mysore, sous les règnes d'Hyder-Aly et Tippoo-Saïb;","MICHAUD, Joseph François.",£850.00,https://www.peterharrington.co.uk/histoire-des-progres-de-la-la-chute-de-l-empire-de-mysore-sous-les-regnes-d-hyder-aly-et-tippoo-saib-122365.html
"With the Kurram Field Force, 1878-79.","COLQUHOUN, James Andrew Sutherland, Major.",£850.00,https://www.peterharrington.co.uk/with-the-kurram-field-force-1878-79-127107.html
Botanicum Officinale; or a Compendious Herbal:,"MILLER, Joseph.",£850.00,https://www.peterharrington.co.uk/botanicum-officinale-or-a-compendious-herbal-161514.html
Manikin Number Two. Go Go.,"WILLIAMS, William Carlos.",£850.00,https://www.peterharrington.co.uk/manikin-number-two-go-go-150245.html
Die Akkumulation des Kapitals.,"LUXEMBURG, Rosa.",£850.00,https://www.peterharrington.co.uk/die-akkumulation-des-kapitals-148649.html
"A List of the General and Field-Officers, as they Rank in the Army;",ARMY LIST.,£850.00,https://www.peterharrington.co.uk/a-list-of-the-general-and-field-officers-as-they-rank-in-the-army-150756.html
Innocence and Design.,"BYRON, Robert, & Christopher Sykes, as Richard Waughburton.",£850.00,https://www.peterharrington.co.uk/innocence-and-design-154318.html
Pennon from the Five-Antis Campaign.,CHINA.,£850.00,https://www.peterharrington.co.uk/pennon-from-the-five-antis-campaign-153548.html
Cannevas des délibérations des états-généraux de l'année 1789.,"ISNARD, Achylle Nicolas.",£850.00,https://www.peterharrington.co.uk/cannevas-des-deliberations-des-etats-generaux-de-l-annee-1789-136973.html
Red Sea and Gulf of Aden Pilot,ARABIAN PENINSULA.,£850.00,https://www.peterharrington.co.uk/red-sea-and-gulf-of-aden-pilot-154794.html
A Political Mirror;,"MILES, William Augustus.",£850.00,https://www.peterharrington.co.uk/a-political-mirror-143439.html
Die Akkumulation des Kapitals.,"LUXEMBURG, Rosa.",£850.00,https://www.peterharrington.co.uk/die-akkumulation-des-kapitals-148649.html
"A List of the General and Field-Officers, as they Rank in the Army;",ARMY LIST.,£850.00,https://www.peterharrington.co.uk/a-list-of-the-general-and-field-officers-as-they-rank-in-the-army-150756.html
Innocence and Design.,"BYRON, Robert, & Christopher Sykes, as Richard Waughburton.",£850.00,https://www.peterharrington.co.uk/innocence-and-design-154318.html
Pennon from the Five-Antis Campaign.,CHINA.,£850.00,https://www.peterharrington.co.uk/pennon-from-the-five-antis-campaign-153548.html
Cannevas des délibérations des états-généraux de l'année 1789.,"ISNARD, Achylle Nicolas.",£850.00,https://www.peterharrington.co.uk/cannevas-des-deliberations-des-etats-generaux-de-l-annee-1789-136973.html
Red Sea and Gulf of Aden Pilot,ARABIAN PENINSULA.,£850.00,https://www.peterharrington.co.uk/red-sea-and-gulf-of-aden-pilot-154794.html
In and Out of Kobe.,"TAKAGI, Teijiro.",£850.00,https://www.peterharrington.co.uk/in-and-out-of-kobe-157624.html
A Treatise on Probability.,"KEYNES, John Maynard.",£850.00,https://www.peterharrington.co.uk/a-treatise-on-probability-168319.html
"Traité élémentaire de la Richesse individuelle et de la Richesse Publique,","SAY, Louis Auguste.",£850.00,https://www.peterharrington.co.uk/traite-elementaire-de-la-richesse-individuelle-et-de-la-richesse-publique-139991.html
Songs of Childhood.,"DE LA MARE, Walter, as Walter Ramal.",£850.00,https://www.peterharrington.co.uk/songs-of-childhood-126987.html
"Essai sur l'Usage de l'Artillerie, dans la Guerre de Campagne & dans celle de Sieges. Par un Officier du Corps.","DU PUGET D'ORVAL, Edmé Jean Antoine.",£850.00,https://www.peterharrington.co.uk/essai-sur-l-usage-de-l-artillerie-dans-la-guerre-de-campagne-dans-celle-de-sieges-par-un-officier-du-corps-38650.html
The Yellow Overcoat.,"ACRE, Stephen.",£850.00,https://www.peterharrington.co.uk/the-yellow-overcoat-80458.html
Report on Foreign Manoeuvres. 1910.,MILITARY.,£850.00,https://www.peterharrington.co.uk/catalog/product/view/id/5291/s/report-on-foreign-manoeuvres-1910-82442/category/5/
"Michael Strogoff,","WYETH, N. C. (illus.); VERNE, Jules.",£850.00,https://www.peterharrington.co.uk/michael-strogoff-109348.html
Picture Show.,"SASSOON, Siegfried.",£850.00,https://www.peterharrington.co.uk/picture-show-128216.html
Mei Lan-Fang.,"LEUNG, George Kin.",£850.00,https://www.peterharrington.co.uk/mei-lan-fang-154197.html
"An Enquiry into the Origin of Honour, and The Usefulness of Christianity in War.","MANDEVILLE, Bernard.",£850.00,https://www.peterharrington.co.uk/an-enquiry-into-the-origin-of-honour-and-the-usefulness-of-christianity-in-war-158809.html
Philanthropic Economy;,"LOUDON, Margracia.",£850.00,https://www.peterharrington.co.uk/philanthropic-economy-136684.html
"Le negoce d'Amsterdam, ou traité de sa banque,","LE MOINE DE L'ESPINE, Jacques.",£850.00,https://www.peterharrington.co.uk/le-negoce-d-amsterdam-ou-traite-de-sa-banque-135031.html
Seat of War in the Krimea.,CRIMEAN WAR.,£850.00,https://www.peterharrington.co.uk/seat-of-war-in-the-krimea-141218.html
"Anti-Contract social,","BAUCLAIR, Paul Louis de.",£850.00,https://www.peterharrington.co.uk/anti-contract-social-160147.html
Adventures of Don Quixote De La Mancha.,"CERVANTES SAAVEDRA, Miguel de.",£850.00,https://www.peterharrington.co.uk/adventures-of-don-quixote-de-la-mancha-166778.html
Remarks on the Foundations of Mathematics.,"WITTGENSTEIN, Ludwig; ANSCOMBE, G. E. M. (trans.).",£850.00,https://www.peterharrington.co.uk/remarks-on-the-foundations-of-mathematics-167430.html
Roderick Hudson.,"JAMES, Henry.",£850.00,https://www.peterharrington.co.uk/roderick-hudson-166981.html
Westward to Mecca.,"IKBAL ALI SHAH, Sirdar.",£850.00,https://www.peterharrington.co.uk/westward-to-mecca-155687.html
A Christmas Carol.,"DICKENS, Charles.",£850.00,https://www.peterharrington.co.uk/a-christmas-carol-167917.html
Big Sur.,"KEROUAC, Jack.",£850.00,https://www.peterharrington.co.uk/big-sur-168969.html
"La science des négocians et teneurs de livres, ou instruction generale.","LAPORTE, Matthieu de.",£850.00,https://www.peterharrington.co.uk/la-science-des-ne-gocians-et-teneurs-de-livres-ou-instruction-generale-105536.html
"River, its shadow of shadows.","MORINAGA, Jun.",£850.00,https://www.peterharrington.co.uk/river-its-shadow-of-shadows-78772.html
The History of Cholera in India from 1862 to 1881,"BELLEW, Henry Walter.",£850.00,https://www.peterharrington.co.uk/the-history-of-cholera-in-india-from-1862-to-1881-82407.html
"Standing Orders for the Bengal Native Infantry,","COTTON, Stapleton, 1st Viscount Combermere.",£850.00,https://www.peterharrington.co.uk/catalog/product/view/id/3571/s/standing-orders-for-the-bengal-native-infantry-69256/category/5/
The Voyage Out.,"WOOLF, Virginia.",£850.00,https://www.peterharrington.co.uk/the-voyage-out-65943.html
"Household Stories,","CRANE, Walter (illus.); GRIMM, Jacob & Wilhelm.",£850.00,https://www.peterharrington.co.uk/household-stories-137499.html
"Standing Orders for the Bengal Native Infantry,","COTTON, Stapleton, 1st Viscount Combermere.",£850.00,https://www.peterharrington.co.uk/catalog/product/view/id/3571/s/standing-orders-for-the-bengal-native-infantry-69256/category/5/
"La science des négocians et teneurs de livres, ou instruction generale.","LAPORTE, Matthieu de.",£850.00,https://www.peterharrington.co.uk/la-science-des-ne-gocians-et-teneurs-de-livres-ou-instruction-generale-105536.html
The Voyage Out.,"WOOLF, Virginia.",£850.00,https://www.peterharrington.co.uk/the-voyage-out-65943.html
"Household Stories,","CRANE, Walter (illus.); GRIMM, Jacob & Wilhelm.",£850.00,https://www.peterharrington.co.uk/household-stories-137499.html
Guide to Kuala Lumpur: the Federal Capital.,"PAPINEAU, Aristide J. G.",£850.00,https://www.peterharrington.co.uk/guide-to-kuala-lumpur-the-federal-capital-159511.html
One's Company: A Journey to China.,"FLEMING, Peter.",£850.00,https://www.peterharrington.co.uk/one-s-company-a-journey-to-china-160503.html
The Cloud Doctrine.,"MACLISE, Angus.",£850.00,https://www.peterharrington.co.uk/the-cloud-doctrine-151164.html
"Kapitalismus, Sozialismus und Demokratie.","SCHUMPETER, Joseph A.",£850.00,https://www.peterharrington.co.uk/kapitalismus-sozialismus-und-demokratie-153600.html
"The Private Diary,","DEE, John.",£850.00,https://www.peterharrington.co.uk/the-private-diary-166217.html
Samson Agonistes.,"MILTON, John.",£850.00,https://www.peterharrington.co.uk/samson-agonistes-144952.html
The Enquirer.,"GODWIN, William.",£850.00,https://www.peterharrington.co.uk/the-enquirer-149721.html
Researches into the Religions of Syria:,"WORTABET, Rev. John.",£850.00,https://www.peterharrington.co.uk/researches-into-the-religions-of-syria-148137.html
"The Pi Xi Chi Fraternity presents its First Annual ""Swing Cotillion""... Featuring Ella Fitzgerald with Chick Webb and his N.B.C. Orchestra. America's Greatest Dance Band. See! Hear! Them in Person.","WEBB, Chick, & Ella Fitzgerald.",£850.00,https://www.peterharrington.co.uk/the-pi-xi-chi-fraternity-presents-its-first-annual-swing-cotillion-featuring-ella-fitzgerald-with-chick-webb-and-his-n-b-c-orchestra-america-s-greatest-dance-band-see-hear-them-in-person-149389.html
Nightmare Tales.,"BLAVATSKY, Helena Petrovna.",£850.00,https://www.peterharrington.co.uk/nightmare-tales-167595.html
Discoveries in the Ruins of Nineveh and Babylon;,"LAYARD, Austen Henry.",£850.00,https://www.peterharrington.co.uk/discoveries-in-the-ruins-of-nineveh-and-babylon-168893.html
A Compendium of Alchemical Processes.,"WAITE, Arthur Edward (ed.).",£850.00,https://www.peterharrington.co.uk/a-compendium-of-alchemical-processes.html
"Histoire de l'économie politique en Europe,","BLANQUI, Jérôme-Adolphe.",£825.00,https://www.peterharrington.co.uk/histoire-de-l-economie-politique-en-europe-151726.html
A Collection of Stage Fantasy Photos. Tenjo Sajiki People.,"NARAHARA, Ikko.",£825.00,https://www.peterharrington.co.uk/a-collection-of-stage-fantasy-photos-tenjo-sajiki-people-35143.html
"Remarks on the Poor Laws, and on the State of the Poor.","WESTON, Charles.",£825.00,https://www.peterharrington.co.uk/remarks-on-the-poor-laws-and-on-the-state-of-the-poor-150993.html
Five on Eight.,"ELLINGTON, Duke - JONES, Rufus.",£825.00,https://www.peterharrington.co.uk/five-on-eight-148489.html
The Moulids of Egypt.,"McPHERSON, Joseph Williams.",£825.00,https://www.peterharrington.co.uk/the-moulids-of-egypt-147675.html
1001 Ways to Live Without Working.,"KUPFERBERG, Tuli.",£825.00,https://www.peterharrington.co.uk/1001-ways-to-live-without-working-129002.html
Stories for young Children.,"MARCET, Jane.",£825.00,https://www.peterharrington.co.uk/stories-for-young-children-126253.html
Secret Marriages.,"LONGLEY, Michael.",£825.00,https://www.peterharrington.co.uk/secret-marriages-100940.html
High-Speed Computing Devices.,"TOMPKINS, Charles Brown - ENGINEERING RESEARCH ASSOCIATES, INC.",£825.00,https://www.peterharrington.co.uk/high-speed-computing-devices-118811.html
Forms of Exile.,"MONTAGUE, John.",£825.00,https://www.peterharrington.co.uk/forms-of-exile-101010.html
Travels through the Interior Provinces of Columbia.,"HAMILTON, J. P.",£825.00,https://www.peterharrington.co.uk/travels-through-the-interior-provinces-of-columbia-153647.html
"Zhuangzi ji jie (""The Works of Master Zhuang with Critical Commentary"").","ZHUANGZI - WANG, Xianqian (ed.).",£800.00,https://www.peterharrington.co.uk/zhuangzi-ji-jie-the-works-of-master-zhuang-with-critical-commentary-155645.html
The Fractal Geometry of Nature.,"MANDELBROT, Benoit B.",£800.00,https://www.peterharrington.co.uk/the-fractal-geometry-of-nature-164561.html
"The Second Afghan War, 1878-80. Abridged Official Account.","MACGREGOR, Sir Charles, & Francis Gordon Cardew.",£800.00,https://www.peterharrington.co.uk/the-second-afghan-war-1878-80-abridged-official-account-145162.html
Psmith Journalist.,"WODEHOUSE, P. G.",£800.00,https://www.peterharrington.co.uk/psmith-journalist-158767.html
An Approach to Machine Intelligence.,"PEDELTY, Michael J.",£800.00,https://www.peterharrington.co.uk/an-approach-to-machine-intelligence-169324.html
Carrie's War.,"BAWDEN, Nina.",£800.00,https://www.peterharrington.co.uk/carrie-s-war-132324.html
Rolling Stone.,"STONE, Fred.",£800.00,https://www.peterharrington.co.uk/rolling-stone-112207.html
Self-Portrait in a Convex Mirror.,"ASHBERY, John.",£800.00,https://www.peterharrington.co.uk/self-portrait-in-a-convex-mirror-135895.html
"Mémoire Qui contient les principes de l'Administration Politique, sur la propriété des Carrières et des Mines, et sur les Règles de leur exploitation.","TURGOT, Anne Robert Jacques.",£800.00,https://www.peterharrington.co.uk/memoire-qui-contient-les-principes-de-l-administration-politique-sur-la-propriete-des-carrieres-et-des-mines-et-sur-les-regles-de-leur-exploitation-152275.html
Pleased to Meet You.,"ROLLING STONES - PUTLAND, Michael.",£800.00,https://www.peterharrington.co.uk/pleased-to-meet-you-162318.html
"Hello, Goodbye, The Beatles in Tokyo 1966.","BEATLES - ASAI, Shimpei.",£800.00,https://www.peterharrington.co.uk/hello-goodbye-the-beatles-in-tokyo-1966-162321.html
Peter Pan's ABC.,"BARRIE, J. M. - WHITE, Flora.",£800.00,https://www.peterharrington.co.uk/peter-pan-s-abc-137904.html
"Statement of the Provision for the Poor,","SENIOR, Nassau William.",£800.00,https://www.peterharrington.co.uk/statement-of-the-provision-for-the-poor-150984.html
Let Me In!,"TESTINO, Mario.",£800.00,https://www.peterharrington.co.uk/let-me-in-165315.html
O Rio de Janeiro.,"WEBER, Bruce.",£800.00,https://www.peterharrington.co.uk/o-rio-de-janeiro-165458.html
Sometime in New York City.,"LENNON, John - ONO, Yoko, & Bob Gruen.",£800.00,https://www.peterharrington.co.uk/sometime-in-new-york-city-167177.html
Paul.,"McCARTNEY, Paul - BENSON, Harry.",£800.00,https://www.peterharrington.co.uk/paul-167183.html
A Map of Java. Chiefly from Surveys made During the British Administration.,"RAFFLES, Thomas Stamford, & WALKER, J. (engraver).",£800.00,https://www.peterharrington.co.uk/a-map-of-java-chiefly-from-surveys-made-during-the-british-administration-166467.html
South Sea Bubble.,"COWARD, Noël.",£800.00,https://www.peterharrington.co.uk/south-sea-bubble-136690.html
The Arab.,ARABS.,£800.00,https://www.peterharrington.co.uk/the-arab-141560.html
"A Manual of Hindu Law,","THOMSON, Reginald.",£800.00,https://www.peterharrington.co.uk/a-manual-of-hindu-law-146046.html
Black Mischief.,"WAUGH, Evelyn.",£800.00,https://www.peterharrington.co.uk/black-mischief-127514.html
On Beyond Zebra.,"SEUSS, Dr.",£800.00,https://www.peterharrington.co.uk/on-beyond-zebra-161489.html
Poems.,"ROSSETTI, Dante Gabriel.",£800.00,https://www.peterharrington.co.uk/poems-156489.html
Keum-Gang-San (Diamond Mountain).,KOREA.,£800.00,https://www.peterharrington.co.uk/keum-gang-san-diamond-mountain-167697.html
The History.,NONESUCH PRESS: HERODOTUS.,£800.00,https://www.peterharrington.co.uk/the-history.html
The Tale of the Flopsy Bunnies.,"POTTER, Beatrix.",£800.00,https://www.peterharrington.co.uk/the-tale-of-the-flopsy-bunnies-169553.html
"""Farthest North"".","NANSEN, Fridtjof.",£800.00,https://www.peterharrington.co.uk/farthest-north-170239.html
Too Late the Phalarope.,"PATON, Alan.",£800.00,https://www.peterharrington.co.uk/too-late-the-phalarope-48891.html
Egon Schiele: The Complete Works. Includes Biography and a Catalogue Raisonné.,"SCHIELE, Egon - KALLIR, Jane.",£800.00,https://www.peterharrington.co.uk/egon-schiele-the-complete-works-includes-biography-and-a-catalogue-raisonne-165685.html
Lovers and Other Strangers. Paintings by Jack Vettriano.,"VETTRIANO, Jack.",£800.00,https://www.peterharrington.co.uk/lovers-and-other-strangers-paintings-by-jack-vettriano-165941.html
Odette d'Antrevernes and A Study in Temperament.,"FIRBANK, Ronald.",£800.00,https://www.peterharrington.co.uk/odette-d-antrevernes-and-a-study-in-temperament-162344.html
The Riddle of the Tsangpo Gorges.,"KINGDON-WARD, Frank.",£800.00,https://www.peterharrington.co.uk/the-riddle-of-the-tsangpo-gorges-168301.html
Zum Continent des eisgen Südens.,"DRYGALSKI, Erich von.",£800.00,https://www.peterharrington.co.uk/zum-continent-des-eisgen-sudens-166763.html
Myths & Legends of Japan.,"DAVIS, Frederick Hadland.",£800.00,https://www.peterharrington.co.uk/myths-legends-of-japan-169437.html
The Many Mice of Mr. Brice.,"SEUSS, Dr., as LESIEG, Theo.",£800.00,https://www.peterharrington.co.uk/the-many-mice-of-mr-brice-131031.html
"Professional Recollections of Points of Seamanship, Discipline, &c.","LIARDET, Francis.",£800.00,https://www.peterharrington.co.uk/catalog/product/view/id/3497/s/professional-recollections-of-points-of-seamanship-discipline-c-68628/category/5/
Handbook to British Malaya.,"GERMAN, Ralph Lionel.",£800.00,https://www.peterharrington.co.uk/handbook-to-british-malaya-161521.html
Is China Mad?,"RUFFÉ, Reginald d'Auxion de.",£800.00,https://www.peterharrington.co.uk/is-china-mad-164329.html
The Philosophy of Arithmetic;,"LESLIE, John.",£800.00,https://www.peterharrington.co.uk/the-philosophy-of-arithmetic-164280.html
Wrapped Reichstag: Berlin 1971-95.,"CHRISTO, & Jeanne-Claude.",£800.00,https://www.peterharrington.co.uk/wrapped-reichstag-berlin-1971-95-165876.html
In the American West.,"AVEDON, Richard.",£800.00,https://www.peterharrington.co.uk/in-the-american-west-165879.html
The Easter Party.,"SACKVILLE-WEST, Vita.",£800.00,https://www.peterharrington.co.uk/the-easter-party-148624.html
"Oh Say, Can You Say?","SEUSS, Dr.",£800.00,https://www.peterharrington.co.uk/oh-say-can-you-say-161290.html
Wood on Canvas. Every Picture Tells a Story.,"ROLLING STONES - WOOD, Ronnie.",£800.00,https://www.peterharrington.co.uk/wood-on-canvas-every-picture-tells-a-story-162191.html
The Who Live.,"THE WHO - HALFIN, Ross.",£800.00,https://www.peterharrington.co.uk/the-who-live-161627.html
A Series of Conversation for Use of the Inspectors of Imperial Custom-House.,TRADE IN JAPAN.,£800.00,https://www.peterharrington.co.uk/a-series-of-conversation-for-use-of-the-inspectors-of-imperial-custom-house-168766.html
John Benson Brooks' Alabama Concerto featuring Cannonball Adderley / Art Farmer.,"ADDERLEY, Julian ""Cannonball"", & Art Farmer.",£795.00,https://www.peterharrington.co.uk/john-benson-brooks-alabama-concerto-featuring-cannonball-adderley-art-farmer-144465.html
Literary Britain.,"BRANDT, Bill.",£785.00,https://www.peterharrington.co.uk/literary-britain-144081.html
The Sky and the Forest.,"FORESTER, C. S.",£780.00,https://www.peterharrington.co.uk/the-sky-and-the-forest-44845.html
10 portraits photographique.,"BOLTANSKI, Christian.",£775.00,https://www.peterharrington.co.uk/catalog/product/view/id/42939/s/10-portraits-photographique-107076/category/5/
Tandem.,"TREFUSIS, Violet.",£775.00,https://www.peterharrington.co.uk/tandem-34739.html
The Fifth Estate.,"TRAVERS, Jerome D., & James R. Crowell.",£775.00,https://www.peterharrington.co.uk/the-fifth-estate-100976.html
Gone with Golson.,"GOLSON, Benny.",£775.00,https://www.peterharrington.co.uk/gone-with-golson-144480.html
Doin' the Thing: The Horace Silver Quintet at the Village Gate.,"SILVER, Horace.",£775.00,https://www.peterharrington.co.uk/doin-the-thing-the-horace-silver-quintet-at-the-village-gate-148819.html
The Golden Lion of Granpere.,"TROLLOPE, Anthony.",£770.00,https://www.peterharrington.co.uk/the-golden-lion-of-granpere-128284.html
The Landleaguers.,"TROLLOPE, Anthony.",£750.00,https://www.peterharrington.co.uk/the-landleaguers-128318.html
Military Life in Algeria.,"CASTELLANE, Louis Charles Pierre, comte de.",£750.00,https://www.peterharrington.co.uk/military-life-in-algeria-139287.html
Reflections on the present High Price of Provisions; and The Complaints and Disturbances arising therefrom.,AGRICULTURE.,£750.00,https://www.peterharrington.co.uk/reflections-on-the-present-high-price-of-provisions-and-the-complaints-and-disturbances-arising-therefrom-117474.html
Cindy Lou Who holding a cup from How the Grinch Stole Christmas.,"SEUSS, Dr., JONES, Chuck (illus.)",£750.00,https://www.peterharrington.co.uk/cindy-lou-who-holding-a-cup-from-how-the-grinch-stole-christmas-141173.html
"The Most Striking Events of a Twelvemonth's Campaign with Zumalacarregui, in Navarre and the Basque Provinces.","HENNINGSEN, Charles Frederick.",£750.00,https://www.peterharrington.co.uk/the-most-striking-events-of-a-twelvemonth-s-campaign-with-zumalacarregui-in-navarre-and-the-basque-provinces-141304.html
"Le Jeu, la Chance et le Hasard.","BACHELIER, Louis.",£750.00,https://www.peterharrington.co.uk/le-jeu-la-chance-et-le-hasard-143405.html
"Memorandums on the proposed importation of foreign beef and live stock, addressed to Alexander Murray, Esq. M.P.","McCULLOCH, John Ramsay.",£750.00,https://www.peterharrington.co.uk/memorandums-on-the-proposed-importation-of-foreign-beef-and-live-stock-addressed-to-alexander-murray-esq-m-p-126460.html
"An Account of the French Usurpation upon the Trade of England,","BETHEL, Slingsby.",£750.00,https://www.peterharrington.co.uk/an-account-of-the-french-usurpation-upon-the-trade-of-england-135148.html
De contemptu mortis libri IV.,"HEINSIUS, Daniel.",£750.00,https://www.peterharrington.co.uk/de-contemptu-mortis-libri-iv-137321.html
Collected Stories.,"FAULKNER, William.",£750.00,https://www.peterharrington.co.uk/collected-stories-87166.html
The True English Interest:,"REYNELL, Carew.",£750.00,https://www.peterharrington.co.uk/the-true-english-interest-101251.html
Shanty Irish.,"TULLY, Jim.",£750.00,https://www.peterharrington.co.uk/shanty-irish-118448.html
Dans le labyrinthe.,"ROBBE-GRILLET, Alain.",£750.00,https://www.peterharrington.co.uk/dans-le-labyrinthe-119590.html
India: Land of the Black Pagoda.,"THOMAS, Lowell.",£750.00,https://www.peterharrington.co.uk/india-land-of-the-black-pagoda-114081.html
Lotta Schmidt and Other Stories.,"TROLLOPE, Anthony.",£750.00,https://www.peterharrington.co.uk/lotta-schmidt-and-other-stories-144377.html
The Flying Horse.,"LIECK, Albert.",£750.00,https://www.peterharrington.co.uk/the-flying-horse-47856.html
The Late Child.,"MCMURTRY, Larry.",£750.00,https://www.peterharrington.co.uk/the-late-child-87323.html
On The Mines.,"GOLDBLATT, David & GORDIMER, Nadine.",£750.00,https://www.peterharrington.co.uk/on-the-mines-88461.html
Dark Star.,"MOON, Lorna, pseud. of Helen Nora Wilson Low.",£750.00,https://www.peterharrington.co.uk/dark-star-106306.html
World's Fair.,"DOCTOROW, E. L.",£750.00,https://www.peterharrington.co.uk/world-s-fair-107262.html
"The Case of Shipmony [sic] briefly discoursed,","PARKER, Henry.",£750.00,https://www.peterharrington.co.uk/the-case-of-shipmony-sic-briefly-discoursed-96597.html
The Longest Journey.,"FORSTER, E. M.",£750.00,https://www.peterharrington.co.uk/the-longest-journey-112786.html
"Jin zuo (""Recent Writings"").","DING, Ling.",£750.00,https://www.peterharrington.co.uk/jin-zuo-recent-writings-153718.html
The Andy Book.,"WEBER, Bruce.",£750.00,https://www.peterharrington.co.uk/the-andy-book-155278.html
"Narrative of a Journey to the Zoolu Country, in South Africa.","GARDINER, Allen F.",£750.00,https://www.peterharrington.co.uk/narrative-of-a-journey-to-the-zoolu-country-in-south-africa-154378.html
"Fan faxisi (""Oppose Fascism"").","AI, Qing.",£750.00,https://www.peterharrington.co.uk/fan-faxisi-oppose-fascism-160989.html
Beginning to End.,"BECKETT, Samuel; GOREY, Edward (illus.)",£750.00,https://www.peterharrington.co.uk/beginning-to-end-161326.html
Cronycles.,"SHAKESPEARE HEAD PRESS: FROISSART, Jean.",£750.00,https://www.peterharrington.co.uk/cronycles-162162.html
Une voix dans le désert: moralité publique.,"BUTLER, Josephine.",£750.00,https://www.peterharrington.co.uk/une-voix-dans-le-desert-moralite-publique-143217.html
England's Pleasant Land.,"FORSTER, E. M.",£750.00,https://www.peterharrington.co.uk/england-s-pleasant-land-162328.html
The Police Guide of the Gold Coast.,"KITSON, Alexander Wentworth.",£750.00,https://www.peterharrington.co.uk/the-police-guide-of-the-gold-coast-151888.html
Aphrodite.,"LOUŸS, Pierre.",£750.00,https://www.peterharrington.co.uk/aphrodite-154227.html
World Without Men.,"NEWTON, Helmut.",£750.00,https://www.peterharrington.co.uk/world-without-men-159655.html
Guide to Singapore and Spotlight on Malaya.,"PAPINEAU, Aristide J. G.",£750.00,https://www.peterharrington.co.uk/guide-to-singapore-and-spotlight-on-malaya-157154.html
